reputation,answers
10887,"[[3, 4, 1033], [8, 2, 1894], [1, 2, 983], [2, 3, 2809], [3, 12, 2014], [0, 4, 1131], [3, 2, 4346], [1, 2, 4055], [1, 0, 3864], [2, 0, 1763], [0, 0, 4118], [3, 0, 2435], [0, 0, 1572], [2, 3, 3922], [0, 3, 3180], [1, 3, 2875], [0, 0, 581], [0, 0, 566], [0, 0, 989], [1, 0, 1558], [2, 0, 4246]]"
10876,"[[0, 9, 4195]]"
10868,"[[0, 0, 197]]"
10858,"[[0, 2, 450]]"
10855,"[[2, 0, 2692], [4, 1, 1987]]"
10832,"[[1, 7, 1267]]"
10823,"[[1, 0, 2813], [1, 3, 624], [1, 0, 600], [0, 0, 1509], [0, 0, 3995]]"
10815,"[[2, 1, 524]]"
10815,"[[1, 0, 1463], [1, 2, 813], [1, 2, 1084], [2, 2, 300], [0, 0, 1692]]"
10815,"[[2, 9, 3995]]"
10808,"[[0, 0, 927], [0, 0, 151]]"
10771,"[[2, 2, 2254], [1, 0, 790], [2, 0, 1143], [1, 0, 548], [0, 0, 820], [-1, 2, 1689], [0, 0, 1439], [1, 2, 2939], [2, 0, 1456], [1, 0, 1247], [2, 4, 677]]"
10768,"[[0, 0, 1229]]"
10757,"[[0, 0, 1873]]"
10756,"[[1, 0, 1714], [0, 0, 828], [2, 0, 476], [1, 0, 1317], [0, 1, 3769], [1, 1, 1854], [1, 0, 948], [2, 0, 2404], [1, 0, 776]]"
10754,"[[2, 2, 836]]"
10749,"[[1, 8, 1252], [1, 1, 1029]]"
10741,"[[2, 1, 1034], [0, 0, 683], [0, 0, 646], [1, 1, 237], [0, 1, 1087], [0, 0, 448], [0, 0, 558], [0, 3, 880], [1, 5, 383], [1, 0, 327], [0, 2, 239], [0, 0, 620], [0, 0, 579], [0, 2, 673], [0, 0, 538], [0, 1, 810], [0, 3, 1116], [0, 0, 575], [0, 4, 453], [2, 0, 1366], [1, 0, 530], [0, 1, 577], [0, 0, 638]]"
10738,"[[0, 0, 432], [0, 0, 306]]"
10709,"[[1, 0, 341], [0, 0, 1388]]"
10699,"[[0, 0, 3645]]"
10692,"[[0, 0, 201]]"
10681,"[[0, 3, 2506], [0, 1, 1362]]"
10666,"[[0, 0, 264]]"
10659,"[[1, 5, 1421], [1, 1, 1362], [1, 0, 1088]]"
10634,"[[0, 0, 755], [1, 0, 1104]]"
10632,"[[0, 0, 661]]"
10631,"[[2, 2, 436]]"
10623,"[[0, 8, 643]]"
10616,"[[0, 6, 2832]]"
10602,"[[1, 0, 810]]"
10577,"[[1, 0, 3083]]"
10573,"[[0, 0, 398], [0, 0, 788], [0, 9, 950], [1, 0, 1201], [0, 1, 750], [1, 1, 1023], [1, 0, 1165], [0, 0, 302], [0, 0, 827], [0, 0, 547], [1, 1, 605], [0, 0, 913], [0, 1, 653], [1, 0, 370], [0, 0, 303], [1, 4, 1228]]"
10552,"[[0, 0, 1820], [0, 0, 662]]"
10542,"[[0, 0, 787]]"
10530,"[[3, 1, 1193], [0, 0, 194]]"
10529,"[[0, 0, 264], [0, 0, 1020]]"
10526,"[[1, 0, 8944], [2, 0, 1812], [0, 2, 23455], [0, 4, 247], [2, 0, 1236], [2, 0, 23208]]"
10524,"[[0, 0, 1601], [0, 0, 597]]"
10519,"[[0, 0, 446], [0, 0, 2689]]"
10518,"[[1, 0, 686], [1, 0, 1853]]"
10504,"[[0, 0, 1227], [0, 0, 2868], [0, 0, 188], [0, 0, 816], [0, 0, 625], [0, 0, 1063], [0, 0, 940], [0, 0, 851], [0, 0, 502]]"
10501,"[[1, 0, 480]]"
10498,"[[0, 0, 2084]]"
10484,"[[0, 0, 4382], [2, 0, 703], [1, 0, 5512], [1, 1, 3384]]"
10482,"[[0, 0, 961]]"
10474,"[[0, 0, 1745], [1, 0, 862]]"
10473,"[[0, 0, 1214], [0, 1, 153], [1, 3, 398]]"
10466,"[[-3, 10, 310], [0, 1, 279], [0, 2, 484], [0, 4, 1926]]"
10463,"[[1, 0, 5392], [0, 0, 743], [0, 0, 456], [0, 0, 381]]"
10462,"[[1, 0, 1442], [1, 11, 4097], [1, 0, 855], [1, 0, 600], [0, 1, 1192], [0, 1, 1201], [0, 0, 768], [0, 0, 1092]]"
10450,"[[0, 0, 368]]"
10449,"[[0, 1, 188]]"
10447,"[[0, 2, 1358], [0, 4, 1443], [2, 2, 1158], [2, 0, 541], [0, 2, 554], [2, 0, 418], [1, 1, 822], [0, 0, 1358]]"
10444,"[[2, 1, 299], [0, 2, 290], [1, 2, 610]]"
10434,"[[1, 0, 617], [0, 0, 292], [0, 0, 1578], [0, 4, 557]]"
10405,"[[0, 0, 808], [1, 0, 590], [0, 3, 632]]"
10398,"[[0, 3, 976], [0, 0, 769], [0, 0, 281], [0, 0, 147]]"
10387,"[[0, 0, 1263]]"
10364,"[[0, 1, 1173]]"
10361,"[[0, 2, 324]]"
10358,"[[0, 0, 110]]"
10353,"[[1, 5, 518], [0, 0, 420]]"
10348,"[[1, 0, 549], [2, 0, 358]]"
10338,"[[0, 0, 1749]]"
10333,"[[-1, 2, 1285], [0, 0, 603], [-1, 1, 1430], [0, 0, 1124], [1, 0, 400], [1, 0, 362], [0, 0, 386], [1, 7, 984]]"
10313,"[[1, 0, 1026], [1, 0, 743]]"
10312,"[[1, 1, 2158]]"
10310,"[[0, 0, 811]]"
10305,"[[0, 12, 850]]"
10300,"[[0, 0, 2765], [2, 3, 8186], [1, 0, 1450], [0, 0, 7224], [0, 0, 16853], [1, 2, 2662]]"
10300,"[[13, 2, 2115]]"
10281,"[[0, 0, 1124]]"
10280,"[[1, 0, 4732]]"
10274,"[[0, 0, 734], [2, 1, 2452], [1, 0, 2475]]"
10251,"[[1, 0, 1630], [0, 0, 1685], [0, 7, 766]]"
10239,"[[1, 0, 415]]"
10238,"[[0, 3, 624]]"
10231,"[[0, 0, 381]]"
10216,"[[2, 0, 293]]"
10210,"[[0, 0, 656]]"
10209,"[[0, 0, 3274], [0, 0, 1963]]"
10207,"[[1, 0, 2169], [0, 0, 2068], [0, 0, 1827], [1, 0, 5829], [2, 0, 1056], [1, 0, 3748], [1, 4, 11564], [1, 1, 3287], [2, 0, 1409], [1, 0, 1844], [0, 0, 2681], [0, 0, 2915], [1, 0, 5388], [0, 0, 5867]]"
10205,"[[6, 4, 2428], [2, 4, 2935]]"
10205,"[[1, 0, 685], [1, 0, 339], [2, 4, 663]]"
10189,"[[2, 3, 1058], [4, 0, 515], [1, 1, 1351]]"
10181,"[[0, 0, 300], [0, 0, 83]]"
10173,"[[0, 0, 466]]"
10169,"[[1, 0, 977]]"
10168,"[[0, 1, 1004], [1, 1, 540], [2, 1, 1177], [0, 4, 329]]"
10162,"[[0, 0, 269]]"
10153,"[[-1, 0, 363], [0, 0, 245], [0, 0, 785], [1, 0, 281]]"
10151,"[[0, 0, 1445]]"
10149,"[[1, 0, 722]]"
10148,"[[0, 4, 5366], [0, 0, 959], [0, 0, 6900]]"
10142,"[[0, 0, 763], [0, 0, 418]]"
10134,"[[0, 0, 10228]]"
10129,"[[0, 5, 1527]]"
10118,"[[1, 2, 347]]"
10108,"[[1, 1, 5058]]"
10100,"[[2, 0, 244], [0, 0, 869]]"
10092,"[[0, 0, 564]]"
10080,"[[1, 0, 738], [2, 4, 587]]"
10066,"[[2, 4, 740], [2, 4, 1369], [3, 1, 1978], [2, 0, 1824]]"
10062,"[[0, 0, 426], [0, 0, 600]]"
10061,"[[1, 0, 3042]]"
10043,"[[0, 0, 1402], [0, 0, 3395], [0, 0, 1183], [0, 0, 1802], [1, 0, 602], [0, 0, 2543], [0, 0, 715], [0, 0, 656], [0, 0, 1786], [0, 0, 3315], [2, 1, 4198], [0, 0, 162]]"
10040,"[[0, 0, 1460]]"
10039,"[[1, 0, 2047], [0, 3, 900]]"
10037,"[[1, 0, 279], [2, 1, 1276], [1, 0, 2891], [1, 0, 304], [1, 0, 1964]]"
10035,"[[2, 0, 790], [0, 1, 477]]"
10030,"[[0, 3, 450], [2, 0, 690], [3, 2, 335], [0, 0, 792], [1, 3, 268], [1, 0, 1451]]"
10002,"[[1, 0, 321]]"
9989,"[[0, 0, 363], [0, 0, 427]]"
9978,"[[1, 0, 316], [1, 0, 1246], [1, 4, 241], [1, 1, 506]]"
9976,"[[0, 3, 348], [0, 0, 485], [0, 0, 1283]]"
9968,"[[2, 0, 805], [0, 9, 513]]"
9952,"[[0, 1, 582], [0, 0, 484], [0, 0, 261]]"
9929,"[[1, 0, 2726], [0, 1, 786]]"
9907,"[[1, 5, 305]]"
9894,"[[1, 0, 619]]"
9885,"[[2, 0, 8685], [1, 1, 4770], [0, 1, 2595], [1, 0, 1320], [2, 0, 3456], [0, 0, 3441], [3, 1, 1853]]"
9866,"[[0, 0, 1881], [0, 0, 1394], [0, 0, 2550], [0, 0, 976], [1, 0, 2023], [0, 1, 1949]]"
9848,"[[0, 0, 611]]"
9846,"[[1, 9, 1827], [0, 1, 599], [1, 0, 728], [3, 0, 1375], [2, 0, 934], [2, 0, 645], [3, 0, 428], [3, 0, 1578], [1, 2, 3720], [1, 3, 1249], [2, 8, 1007], [1, 0, 1280], [0, 0, 1721]]"
9844,"[[2, 0, 938], [0, 2, 1768], [0, 1, 2982]]"
9830,"[[1, 1, 1023], [2, 1, 3335], [0, 0, 1576], [0, 0, 3090], [1, 15, 8016], [0, 0, 1203], [0, 0, 4848], [0, 0, 1211], [0, 0, 307], [1, 0, 5153]]"
9820,"[[3, 0, 396]]"
9820,"[[0, 0, 162]]"
9819,"[[0, 2, 973], [1, 2, 2524], [1, 0, 4971], [0, 0, 1352], [0, 0, 2044]]"
9816,"[[0, 0, 731]]"
9810,"[[1, 0, 371], [0, 0, 1004], [0, 1, 217], [1, 1, 409], [0, 1, 263], [0, 1, 777], [1, 3, 242], [0, 1, 303], [0, 0, 379], [0, 0, 897], [0, 0, 2128], [0, 0, 1993], [3, 1, 606], [0, 0, 1468], [1, 2, 679], [1, 0, 372], [0, 0, 237], [1, 0, 355], [0, 1, 737], [0, 0, 293], [1, 1, 410], [0, 0, 180], [0, 5, 592], [0, 1, 811], [0, 1, 485], [0, 0, 213], [0, 2, 665], [0, 3, 272], [0, 0, 991], [0, 0, 650], [0, 1, 1100], [1, 0, 240], [0, 0, 272], [0, 0, 613], [1, 0, 436], [0, 0, 258], [1, 6, 652], [1, 2, 1584], [0, 0, 279], [0, 0, 688]]"
9800,"[[3, 2, 1126], [0, 0, 707], [3, 0, 277], [0, 0, 532], [7, 0, 403], [3, 1, 183], [1, 2, 689], [4, 7, 217], [1, 3, 1641], [1, 2, 349], [-1, 1, 994], [1, 6, 1011], [1, 2, 1163], [2, 0, 641], [1, 2, 470], [1, 1, 222], [0, 0, 704], [1, 3, 904], [1, 0, 648], [1, 2, 848], [2, 4, 595], [2, 3, 210], [0, 0, 369], [0, 0, 1802], [1, 0, 764], [2, 0, 1104], [2, 7, 318], [2, 1, 307], [1, 6, 496]]"
9795,"[[0, 0, 510], [0, 0, 1319], [1, 0, 268], [1, 1, 2090]]"
9795,"[[1, 4, 3819], [1, 1, 376]]"
9791,"[[1, 0, 550]]"
9791,"[[0, 0, 473]]"
9791,"[[1, 0, 898]]"
9789,"[[4, 3, 818], [1, 4, 772], [1, 0, 757]]"
9787,"[[1, 0, 562], [4, 0, 393]]"
9777,"[[0, 0, 257]]"
9770,"[[0, 1, 597], [2, 0, 1298], [0, 0, 504], [0, 0, 1126], [1, 5, 1846], [0, 0, 552], [0, 1, 3770], [1, 0, 432], [1, 0, 1181], [0, 0, 624], [0, 0, 773], [0, 0, 839], [0, 0, 254]]"
9766,"[[0, 0, 1690]]"
9763,"[[0, 0, 2077], [1, 1, 331], [0, 0, 1712]]"
9762,"[[0, 0, 928], [1, 0, 856]]"
9756,"[[0, 0, 1959], [1, 1, 369]]"
9750,"[[0, 0, 512]]"
9735,"[[-1, 0, 244]]"
9727,"[[0, 0, 331]]"
9725,"[[0, 0, 824], [1, 1, 1092]]"
9719,"[[0, 2, 1134], [0, 0, 168]]"
9715,"[[0, 0, 405], [0, 0, 1228]]"
9715,"[[0, 4, 2103], [0, 0, 1042]]"
9707,"[[0, 0, 512]]"
9703,"[[2, 0, 1926]]"
9692,"[[0, 0, 815]]"
9690,"[[0, 0, 744]]"
9690,"[[1, 1, 235], [1, 1, 386], [0, 0, 767]]"
9689,"[[2, 3, 972], [1, 1, 1691], [1, 0, 562], [1, 5, 756], [1, 1, 1380], [1, 2, 275], [4, 0, 661], [1, 4, 634], [2, 3, 6965], [1, 0, 1151]]"
9681,"[[3, 1, 1013], [2, 0, 1774], [1, 2, 1802], [1, 0, 2194]]"
9679,"[[0, 0, 1901], [0, 0, 1754], [0, 0, 1781], [0, 0, 451]]"
9652,"[[0, 0, 548]]"
9652,"[[1, 0, 275], [0, 1, 166], [1, 0, 292], [1, 1, 927]]"
9625,"[[0, 0, 2005]]"
9624,"[[4, 0, 263], [0, 0, 284], [2, 0, 368], [0, 0, 218], [1, 4, 586], [2, 3, 291], [0, 0, 294], [2, 0, 566], [1, 0, 302], [0, 0, 593]]"
9615,"[[0, 7, 845], [0, 1, 117], [5, 7, 684], [1, 0, 608], [1, 1, 465], [0, 1, 538]]"
9605,"[[2, 0, 3573]]"
9593,"[[0, 0, 1624]]"
9570,"[[1, 0, 1346]]"
9566,"[[1, 0, 1281], [0, 0, 653]]"
9566,"[[1, 0, 2451]]"
9556,"[[0, 0, 1420]]"
9554,"[[0, 0, 1831], [0, 0, 234]]"
9550,"[[1, 0, 1089]]"
9544,"[[0, 0, 1091]]"
9542,"[[0, 0, 534]]"
9530,"[[2, 1, 1560]]"
9529,"[[0, 0, 1238]]"
9528,"[[0, 0, 1800]]"
9528,"[[0, 0, 470]]"
9527,"[[2, 0, 1056], [0, 0, 1827], [0, 0, 250], [0, 0, 672], [0, 1, 374], [0, 1, 1025]]"
9512,"[[0, 0, 2541]]"
9502,"[[1, 0, 1288], [2, 0, 1953], [0, 0, 641], [0, 1, 1039], [1, 0, 604]]"
9470,"[[1, 6, 588], [0, 0, 314]]"
9459,"[[2, 1, 808], [5, 5, 1630], [2, 1, 577], [2, 0, 1160], [3, 5, 1814], [1, 0, 8112], [1, 1, 240], [2, 5, 5076]]"
9427,"[[0, 0, 2494], [0, 0, 1073], [0, 0, 1164], [2, 0, 723]]"
9422,"[[0, 0, 1216], [0, 0, 940], [1, 3, 2091], [1, 0, 1144]]"
9411,"[[1, 0, 594], [1, 1, 473], [0, 0, 659], [2, 3, 860], [0, 2, 713], [2, 1, 667]]"
9380,"[[2, 1, 3464], [1, 2, 2029]]"
9379,"[[0, 5, 352], [0, 0, 634]]"
9378,"[[1, 4, 317], [0, 0, 204], [2, 0, 371], [4, 0, 180], [1, 0, 548], [1, 0, 367], [2, 0, 147], [0, 0, 541]]"
9377,"[[2, 0, 1550]]"
9374,"[[0, 0, 239], [1, 3, 767], [1, 2, 892], [1, 1, 530], [2, 0, 984], [1, 0, 500]]"
9364,"[[1, 5, 1238]]"
9360,"[[0, 0, 1702]]"
9352,"[[0, 0, 1726]]"
9343,"[[0, 0, 263]]"
9312,"[[0, 0, 1194]]"
9298,"[[0, 0, 1480], [0, 0, 1068], [0, 2, 1296], [-1, 0, 1398]]"
9295,"[[0, 1, 614]]"
9294,"[[0, 0, 691], [0, 0, 949], [0, 1, 683]]"
9289,"[[1, 0, 874]]"
9288,"[[0, 0, 653], [4, 0, 953]]"
9288,"[[0, 0, 3070]]"
9286,"[[0, 0, 1154], [0, 6, 1824], [1, 3, 1242], [0, 8, 697], [1, 10, 546], [0, 2, 389], [1, 4, 373], [1, 5, 357], [0, 1, 695], [0, 1, 744], [1, 5, 640], [1, 6, 680], [0, 0, 691]]"
9274,"[[0, 0, 646], [0, 1, 1446], [1, 1, 1673], [0, 0, 1578]]"
9271,"[[0, 2, 828], [0, 0, 854], [1, 8, 2733], [0, 0, 809], [0, 0, 1196], [0, 0, 873]]"
9256,"[[0, 0, 398]]"
9232,"[[0, 0, 284]]"
9232,"[[0, 0, 1647]]"
9231,"[[0, 0, 1454]]"
9220,"[[0, 2, 122], [0, 0, 3181], [0, 0, 1838], [1, 0, 3204]]"
9217,"[[0, 0, 409], [0, 12, 512], [0, 2, 568], [0, 0, 1188]]"
9213,"[[3, 0, 932], [0, 2, 1276]]"
9200,"[[0, 0, 1327], [0, 0, 751], [1, 0, 2002]]"
9199,"[[1, 3, 853]]"
9193,"[[0, 0, 296], [0, 0, 953]]"
9165,"[[2, 2, 232], [0, 0, 467], [1, 1, 671], [0, 0, 301]]"
9144,"[[0, 1, 191]]"
9110,"[[1, 0, 627]]"
9105,"[[0, 4, 355]]"
9103,"[[0, 0, 2751]]"
9099,"[[1, 0, 3039], [1, 1, 1174], [0, 0, 1293], [2, 0, 1171]]"
9097,"[[0, 1, 224]]"
9079,"[[0, 2, 539], [0, 0, 484], [1, 2, 686], [0, 1, 144], [1, 2, 789], [0, 0, 416], [0, 0, 150], [0, 0, 741], [0, 0, 1652], [1, 0, 222], [2, 0, 1013], [1, 4, 405], [1, 0, 528], [0, 2, 564], [1, 0, 447], [0, 0, 277], [0, 0, 152], [0, 0, 244], [1, 0, 832], [0, 0, 666], [1, 0, 730], [0, 0, 4720], [0, 0, 346], [1, 1, 897], [1, 0, 2871], [2, 2, 335], [2, 6, 1196], [0, 0, 207], [0, 6, 957], [0, 0, 1001], [0, 5, 1420], [0, 0, 70], [0, 0, 499], [0, 0, 431], [0, 0, 213], [0, 0, 215], [0, 0, 907], [0, 0, 593], [0, 0, 381]]"
9071,"[[1, 2, 387], [2, 0, 525], [0, 0, 458]]"
9061,"[[0, 2, 8927], [1, 0, 1614], [1, 0, 1349], [1, 0, 4658], [1, 4, 2315], [1, 0, 1791], [1, 1, 3882]]"
9058,"[[0, 0, 767]]"
9043,"[[0, 0, 304]]"
9036,"[[0, 0, 1537], [0, 0, 1799], [0, 0, 757], [1, 3, 1219], [0, 0, 2019], [0, 0, 877], [1, 0, 1526], [0, 0, 1344], [1, 0, 880], [0, 0, 1339], [0, 0, 1077], [1, 0, 1242], [1, 0, 1151], [1, 0, 1511], [0, 0, 1405], [0, 0, 504], [0, 0, 3718], [0, 0, 1235], [0, 0, 1067], [0, 0, 2409]]"
9026,"[[1, 0, 269], [0, 0, 797]]"
9018,"[[0, 0, 289]]"
9003,"[[0, 0, 345]]"
8996,"[[0, 0, 2979]]"
8994,"[[0, 0, 1619]]"
8987,"[[0, 0, 354]]"
8960,"[[0, 0, 695]]"
8959,"[[0, 0, 246]]"
8957,"[[1, 2, 2425]]"
8951,"[[0, 0, 1107], [1, 2, 1350], [2, 0, 142], [1, 3, 274]]"
8928,"[[3, 0, 351], [1, 1, 3702]]"
8923,"[[1, 3, 960]]"
8917,"[[2, 7, 1410]]"
8906,"[[1, 1, 897], [2, 7, 1220], [0, 0, 1137], [0, 4, 1438]]"
8893,"[[3, 0, 1153]]"
8890,"[[0, 0, 562]]"
8882,"[[1, 0, 1914], [3, 0, 523], [0, 1, 3009], [0, 12, 1841], [1, 0, 363], [0, 0, 216], [3, 0, 1425], [0, 0, 180], [1, 0, 3114], [1, 0, 1452]]"
8881,"[[1, 3, 584], [1, 1, 985], [1, 2, 374]]"
8879,"[[0, 1, 1410], [2, 1, 2360]]"
8876,"[[0, 0, 803], [0, 0, 1240], [1, 1, 4362]]"
8871,"[[1, 0, 939], [0, 0, 865]]"
8868,"[[0, 0, 205], [0, 0, 502]]"
8863,"[[0, 0, 604]]"
8840,"[[1, 0, 566], [2, 2, 2052], [0, 0, 466], [0, 0, 340], [3, 0, 1321], [0, 1, 251], [0, 0, 404]]"
8840,"[[1, 0, 1382]]"
8838,"[[4, 2, 3422], [0, 0, 2474], [0, 0, 1088]]"
8829,"[[2, 1, 524], [0, 0, 2373], [0, 12, 772]]"
8814,"[[0, 0, 1852]]"
8788,"[[1, 0, 739]]"
8787,"[[0, 0, 829]]"
8772,"[[0, 0, 741], [0, 0, 158], [2, 4, 267], [1, 2, 756], [0, 0, 536]]"
8768,"[[3, 0, 1561], [0, 2, 1718], [2, 1, 3390], [1, 0, 2175], [0, 0, 1511], [0, 0, 1324], [0, 0, 2710]]"
8743,"[[2, 0, 312]]"
8728,"[[0, 0, 449]]"
8726,"[[0, 0, 411]]"
8721,"[[1, 1, 183], [1, 0, 510], [1, 0, 2593]]"
8712,"[[1, 7, 2578], [0, 0, 371], [1, 0, 1257], [0, 0, 1581], [0, 0, 879], [0, 0, 1628], [0, 0, 1669], [0, 2, 696], [0, 0, 1903], [0, 0, 1634]]"
8708,"[[0, 0, 2226], [1, 7, 2026], [0, 8, 966], [2, 2, 2086], [0, 0, 2162], [0, 2, 2363], [1, 0, 832]]"
8700,"[[1, 3, 336], [0, 0, 278], [1, 0, 898]]"
8698,"[[-1, 1, 126]]"
8685,"[[0, 0, 1347]]"
8680,"[[0, 0, 502]]"
8669,"[[0, 0, 278], [0, 0, 705]]"
8659,"[[0, 3, 2071]]"
8655,"[[2, 3, 1794], [0, 0, 288], [2, 0, 713], [1, 3, 856]]"
8652,"[[1, 0, 512]]"
8643,"[[0, 0, 3927], [1, 1, 1248]]"
8641,"[[2, 0, 2817]]"
8639,"[[1, 0, 2061]]"
8614,"[[0, 0, 1183], [0, 1, 1816]]"
8609,"[[2, 7, 515], [1, 0, 1194], [0, 0, 734], [2, 0, 639], [2, 0, 2511], [0, 0, 412], [1, 0, 326], [0, 0, 364], [7, 1, 282], [2, 3, 293], [3, 2, 415], [1, 1, 523], [1, 3, 260], [0, 0, 230], [0, 1, 550], [0, 1, 287], [1, 0, 802], [1, 0, 941], [0, 0, 408], [2, 1, 908], [0, 0, 243], [0, 1, 108], [1, 0, 258]]"
8607,"[[1, 2, 913], [0, 0, 429]]"
8603,"[[0, 0, 681]]"
8601,"[[0, 0, 281]]"
8600,"[[0, 0, 1130]]"
8587,"[[0, 0, 771]]"
8578,"[[0, 0, 365]]"
8562,"[[1, 0, 412], [3, 4, 1045], [1, 0, 866], [1, 1, 625], [0, 0, 816], [5, 4, 935], [6, 2, 692], [4, 0, 406], [0, 2, 1003], [1, 2, 1796], [0, 0, 555], [0, 0, 855], [0, 2, 642], [2, 0, 390], [2, 0, 494], [3, 0, 686], [1, 0, 386], [0, 0, 843], [3, 0, 159], [0, 0, 544], [1, 0, 1109], [2, 4, 216]]"
8550,"[[1, 1, 1595], [0, 0, 2174]]"
8549,"[[0, 3, 285], [0, 1, 1024], [1, 0, 516], [0, 0, 1116], [0, 0, 1121], [0, 0, 4081], [1, 0, 3076]]"
8548,"[[0, 0, 4195], [1, 0, 1426], [1, 1, 3489], [0, 1, 1678]]"
8546,"[[2, 1, 679], [0, 0, 1886], [0, 2, 1196], [0, 0, 1488]]"
8538,"[[1, 0, 1907], [0, 0, 1161], [1, 2, 764], [1, 0, 712], [0, 0, 952]]"
8530,"[[0, 0, 2283], [0, 0, 769]]"
8527,"[[3, 0, 307], [1, 0, 788], [0, 0, 1119], [0, 1, 884], [0, 0, 1047], [0, 1, 1302]]"
8521,"[[2, 0, 636]]"
8517,"[[0, 0, 1999]]"
8510,"[[1, 0, 1857]]"
8498,"[[1, 0, 1011]]"
8498,"[[3, 0, 3132], [0, 4, 697], [1, 0, 1080], [0, 0, 658]]"
8493,"[[0, 0, 735]]"
8488,"[[1, 2, 1076], [1, 7, 3340], [1, 1, 1064], [0, 0, 960], [0, 0, 643]]"
8486,"[[1, 0, 898], [0, 0, 396], [0, 0, 698]]"
8482,"[[0, 0, 109], [0, 6, 455], [0, 0, 379], [0, 0, 781], [0, 3, 329], [0, 1, 180], [0, 0, 142]]"
8473,"[[1, 2, 1235], [0, 0, 53], [0, 0, 1039], [2, 0, 1363], [1, 0, 1918], [0, 0, 1612]]"
8471,"[[0, 0, 1490]]"
8469,"[[1, 10, 3340]]"
8465,"[[0, 0, 589]]"
8456,"[[0, 2, 3171], [1, 0, 2507], [1, 2, 2306], [0, 0, 3961], [0, 0, 820], [1, 0, 933], [0, 0, 2005]]"
8441,"[[0, 0, 1617]]"
8422,"[[1, 0, 1011], [0, 0, 412]]"
8394,"[[0, 0, 594], [1, 2, 1486], [0, 2, 239], [0, 0, 2065], [0, 0, 974], [0, 1, 2676], [0, 0, 938], [0, 2, 546], [1, 0, 742], [0, 3, 391], [0, 1, 416], [0, 0, 868], [0, 0, 472], [0, 2, 812]]"
8379,"[[1, 0, 502], [1, 0, 215], [0, 0, 175], [1, 3, 86], [2, 0, 264], [1, 0, 115]]"
8375,"[[0, 0, 11675], [0, 0, 25754], [0, 0, 4365], [1, 0, 1180], [0, 0, 7707], [0, 2, 1574], [0, 0, 3033]]"
8373,"[[0, 1, 604]]"
8349,"[[0, 0, 1947]]"
8342,"[[0, 0, 1425]]"
8340,"[[0, 0, 426], [0, 1, 4973], [1, 0, 7692], [0, 0, 1574], [0, 2, 3344], [0, 0, 4509]]"
8338,"[[3, 4, 1005], [1, 0, 1338]]"
8294,"[[0, 0, 1199]]"
8290,"[[0, 1, 304], [0, 4, 1573], [2, 1, 1260], [3, 3, 986], [1, 0, 2222], [1, 7, 3743], [1, 1, 665], [0, 1, 1428], [0, 0, 1782], [4, 0, 413], [0, 0, 531], [0, 0, 2866], [0, 0, 1283], [0, 0, 453]]"
8273,"[[2, 0, 283]]"
8265,"[[0, 0, 642]]"
8254,"[[1, 1, 3964], [0, 0, 979], [0, 2, 1260], [0, 0, 147], [0, 0, 759], [1, 0, 1325]]"
8254,"[[0, 0, 662]]"
8253,"[[1, 3, 895], [1, 1, 1542]]"
8250,"[[0, 0, 656]]"
8238,"[[0, 0, 410]]"
8226,"[[0, 0, 927]]"
8211,"[[0, 0, 674]]"
8202,"[[2, 0, 368], [0, 0, 1225], [0, 4, 1668], [0, 0, 1772], [0, 5, 817], [0, 1, 674], [0, 1, 701], [0, 0, 1460], [0, 0, 729], [1, 3, 2142], [0, 3, 125]]"
8192,"[[0, 0, 1229]]"
8190,"[[0, 2, 682], [0, 0, 325], [0, 0, 2595], [2, 1, 774], [2, 0, 526], [2, 1, 2477]]"
8185,"[[0, 0, 1151]]"
8183,"[[0, 5, 2183]]"
8180,"[[1, 0, 118], [0, 0, 2903], [3, 1, 293]]"
8163,"[[2, 3, 800], [5, 0, 893], [1, 0, 408], [1, 1, 1084], [2, 11, 962]]"
8156,"[[0, 0, 248]]"
8140,"[[1, 2, 1689]]"
8129,"[[0, 6, 914]]"
8124,"[[1, 0, 2448], [0, 1, 4277], [0, 0, 2691], [0, 3, 1702], [0, 0, 1615]]"
8117,"[[2, 3, 750]]"
8115,"[[0, 0, 576], [0, 0, 1313]]"
8112,"[[1, 4, 2120]]"
8108,"[[1, 0, 2150], [0, 0, 737], [2, 1, 1011], [0, 2, 1374], [0, 1, 229]]"
8098,"[[0, 2, 1201], [0, 1, 560]]"
8077,"[[0, 0, 2338], [0, 0, 644]]"
8067,"[[0, 1, 679]]"
8056,"[[1, 0, 227]]"
8052,"[[0, 0, 1209], [1, 0, 485]]"
8043,"[[1, 0, 455], [0, 2, 2445]]"
8042,"[[1, 0, 2350], [-2, 1, 675], [1, 1, 2612]]"
8040,"[[1, 2, 601], [1, 0, 368], [0, 0, 422], [2, 0, 264], [0, 0, 1455], [0, 1, 1125]]"
8040,"[[1, 0, 493], [0, 1, 900], [0, 0, 998], [0, 0, 518], [0, 0, 1129], [0, 0, 958], [0, 2, 1501], [0, 0, 377], [0, 2, 633], [1, 0, 1056], [1, 1, 986]]"
8026,"[[0, 2, 279]]"
