reputation,answers
1215,"[[15, 2, 1330]]"
1204,"[[22, 4, 130]]"
7242,"[[14, 0, 392], [35, 2, 417]]"
22262,"[[11, 1, 1927], [33, 0, 907], [12, 4, 5305], [16, 2, 3623], [15, 0, 2703]]"
8008,"[[15, 1, 5083], [13, 2, 5185], [12, 0, 4672], [11, 0, 9967]]"
2499,"[[19, 0, 2296], [81, 1, 125]]"
10039,"[[21, 5, 605], [15, 1, 640], [33, 0, 1805], [21, 5, 1107]]"
1203,"[[12, 0, 260]]"
12114,"[[14, 0, 366], [12, 0, 1066]]"
10841,"[[106, 0, 476]]"
1879,"[[12, 4, 1646]]"
4961,"[[22, 0, 656]]"
3083,"[[20, 3, 565]]"
22583,"[[12, 4, 4476]]"
1373,"[[15, 5, 1816]]"
7155,"[[16, 1, 1050]]"
1463,"[[102, 6, 367]]"
6264,"[[11, 2, 980], [22, 1, 679]]"
2157,"[[12, 2, 646]]"
6013,"[[13, 0, 5646]]"
2003,"[[20, 0, 282]]"
2612,"[[24, 0, 2096]]"
2448,"[[51, 4, 652], [13, 3, 133]]"
18404,"[[21, 1, 841]]"
6624,"[[31, 1, 266]]"
25390,"[[17, 2, 1144]]"
8056,"[[26, 4, 479]]"
1304,"[[15, 1, 739]]"
4645,"[[19, 1, 2217], [17, 1, 1252], [31, 2, 987], [15, 2, 711], [35, 5, 1447]]"
2215,"[[27, 0, 119]]"
1005,"[[28, 3, 1211]]"
4733,"[[11, 0, 692], [14, 2, 431], [11, 4, 512], [22, 0, 502]]"
1128,"[[22, 0, 256]]"
2809,"[[11, 4, 559]]"
4050,"[[19, 0, 1717]]"
20276,"[[107, 26, 855], [14, 0, 689], [101, 1, 2526], [13, 0, 851], [13, 1, 144]]"
3568,"[[11, 0, 1774], [20, 5, 1331]]"
14423,"[[18, 0, 1257]]"
10264,"[[22, 0, 429]]"
7756,"[[12, 4, 1973]]"
3568,"[[16, 0, 781]]"
1038,"[[13, 3, 2400], [15, 2, 3626], [18, 0, 2238]]"
24244,"[[13, 0, 1837]]"
2155,"[[38, 1, 780]]"
1556,"[[11, 0, 378], [13, 0, 543], [52, 3, 1185]]"
17491,"[[20, 0, 623]]"
3303,"[[35, 1, 1473]]"
10026,"[[12, 0, 1397]]"
1090,"[[13, 6, 1428]]"
1089,"[[12, 0, 1230]]"
9433,"[[16, 3, 1188]]"
5078,"[[267, 29, 5112]]"
14165,"[[16, 0, 1463]]"
7971,"[[13, 1, 547]]"
2711,"[[11, 1, 394], [13, 0, 460]]"
1683,"[[20, 1, 774], [12, 0, 1945]]"
1164,"[[25, 1, 116], [16, 5, 1179]]"
2018,"[[12, 2, 1317]]"
6763,"[[11, 0, 1123]]"
107877,"[[14, 3, 1137]]"
4662,"[[14, 1, 1220], [14, 1, 896]]"
5865,"[[30, 3, 700], [27, 0, 242]]"
4011,"[[18, 0, 2985]]"
8619,"[[11, 0, 797], [15, 0, 1120]]"
1503,"[[11, 0, 652]]"
1161,"[[14, 0, 1439]]"
1705,"[[32, 0, 329]]"
3795,"[[11, 0, 918], [47, 3, 198]]"
12631,"[[62, 5, 265]]"
24944,"[[37, 9, 982]]"
1133,"[[39, 0, 988], [16, 4, 480]]"
275787,"[[14, 1, 3410], [15, 4, 6047], [11, 0, 1552], [15, 6, 1812], [27, 7, 1016], [11, 0, 1966], [14, 2, 1481], [14, 0, 3242], [41, 7, 1681], [13, 3, 5679], [11, 3, 3427], [17, 0, 3622]]"
1698,"[[16, 0, 173], [37, 3, 298]]"
2241,"[[27, 0, 443]]"
2230,"[[69, 1, 1134], [57, 2, 934], [11, 0, 5781]]"
1214,"[[11, 0, 496], [65, 0, 546]]"
44024,"[[14, 0, 739], [58, 11, 623], [20, 7, 1043], [27, 11, 3408], [11, 0, 1430], [11, 0, 1202], [28, 0, 1011]]"
202737,"[[42, 11, 1167], [11, 1, 940], [19, 1, 477], [12, 0, 430], [12, 1, 2830], [11, 0, 449], [25, 8, 1446], [15, 0, 258], [86, 1, 1140], [22, 3, 381], [37, 2, 574], [30, 0, 1074], [13, 1, 1324], [28, 5, 1014], [84, 17, 3553], [14, 2, 1383], [45, 0, 1483], [34, 3, 1115], [27, 3, 1166], [16, 1, 611], [32, 0, 745], [12, 1, 383], [14, 1, 1905], [13, 1, 918], [42, 4, 1036], [12, 2, 302], [17, 0, 633], [31, 2, 598], [15, 0, 547], [15, 2, 1047], [12, 0, 623], [12, 0, 1154], [15, 0, 236], [54, 0, 700], [17, 2, 981], [13, 0, 1197], [18, 1, 895], [12, 0, 326], [13, 1, 166], [63, 2, 337], [27, 2, 814], [25, 5, 1377], [21, 6, 1276], [14, 2, 942], [12, 3, 334], [15, 4, 588], [33, 2, 1164], [83, 11, 3541], [13, 2, 4391], [13, 5, 1728], [33, 0, 1716], [20, 2, 862], [34, 6, 412], [11, 0, 561], [30, 1, 414], [12, 9, 440], [11, 2, 672], [21, 2, 699], [22, 2, 977], [11, 3, 1007], [13, 3, 851], [11, 4, 1321], [21, 5, 221], [24, 0, 505], [20, 5, 426], [24, 0, 416], [22, 3, 633], [11, 0, 199], [44, 3, 497], [26, 2, 471], [38, 0, 309], [16, 1, 1015], [30, 7, 2024], [16, 4, 863], [14, 1, 152], [16, 1, 441], [12, 2, 822], [11, 4, 686], [38, 1, 615], [16, 1, 808], [11, 1, 1884], [19, 4, 1453], [103, 5, 724], [14, 0, 425], [60, 8, 967], [45, 7, 539], [14, 0, 521], [16, 2, 253], [78, 10, 627], [18, 1, 240], [13, 0, 1043], [13, 2, 314], [11, 2, 1215], [34, 1, 516], [17, 1, 1512], [13, 0, 685], [23, 2, 806], [74, 0, 631], [26, 3, 1058], [14, 1, 886], [17, 2, 2160], [27, 2, 642], [16, 0, 1083], [25, 4, 240], [24, 5, 576], [14, 2, 523], [17, 0, 338], [27, 1, 584], [12, 0, 845], [11, 3, 496], [21, 0, 320], [12, 1, 525], [11, 1, 362], [14, 5, 760], [18, 2, 997], [13, 0, 338], [19, 3, 1068], [13, 0, 160]]"
4523,"[[13, 0, 319], [24, 2, 394]]"
1164,"[[19, 0, 752]]"
1713,"[[15, 1, 271]]"
6844,"[[16, 1, 545]]"
13239,"[[16, 2, 1143]]"
3992,"[[17, 2, 900], [14, 0, 2783], [20, 6, 1376], [21, 2, 862]]"
1025,"[[11, 3, 2046], [14, 7, 1106]]"
1031,"[[26, 2, 524], [14, 2, 1373]]"
10586,"[[22, 0, 185]]"
28221,"[[15, 6, 1421], [43, 0, 988]]"
4713,"[[38, 4, 267], [44, 2, 767]]"
1432,"[[25, 11, 988]]"
1106,"[[20, 0, 1252]]"
5730,"[[36, 0, 573], [16, 0, 347]]"
5871,"[[16, 1, 1222]]"
1355,"[[38, 1, 1167]]"
2638,"[[11, 1, 762]]"
1025,"[[24, 0, 750]]"
2194,"[[11, 0, 285]]"
48998,"[[41, 0, 410], [19, 8, 562], [13, 2, 2295], [11, 5, 626], [21, 11, 309], [12, 0, 448], [22, 3, 2076]]"
15567,"[[12, 3, 502]]"
2053,"[[192, 4, 825]]"
51386,"[[13, 0, 2022]]"
5897,"[[49, 2, 2893], [14, 1, 1316], [14, 0, 1185]]"
1829,"[[11, 2, 1022]]"
3004,"[[27, 0, 1221], [11, 0, 1072]]"
4819,"[[11, 0, 908]]"
78015,"[[20, 0, 1022], [32, 0, 1229]]"
26124,"[[19, 3, 239], [13, 8, 404]]"
65807,"[[13, 3, 737], [14, 3, 4154], [18, 0, 843], [11, 3, 1193]]"
3052,"[[20, 5, 1560]]"
1463,"[[14, 0, 1258]]"
1342,"[[24, 0, 531]]"
40121,"[[27, 2, 988]]"
2636,"[[16, 2, 328]]"
1739,"[[11, 0, 4042], [16, 0, 4065]]"
6272,"[[23, 1, 1114]]"
7207,"[[17, 0, 394]]"
1520,"[[14, 1, 411], [12, 1, 477], [19, 2, 352], [13, 0, 443]]"
5694,"[[28, 0, 2294], [105, 9, 3488], [17, 4, 1285], [16, 1, 240]]"
2192,"[[22, 14, 8121]]"
1190,"[[13, 0, 201]]"
3868,"[[14, 1, 760]]"
1579,"[[12, 1, 320]]"
9156,"[[18, 1, 809], [33, 4, 409], [11, 3, 1568]]"
7951,"[[21, 4, 1686]]"
195989,"[[11, 0, 357], [18, 1, 697], [22, 5, 1057], [13, 5, 257], [48, 14, 464], [15, 0, 555], [18, 1, 1634], [15, 0, 383], [11, 2, 418]]"
6783,"[[23, 1, 2270]]"
2237,"[[13, 1, 787], [113, 3, 1597]]"
1218,"[[13, 0, 305]]"
12937,"[[24, 1, 433]]"
3684,"[[15, 0, 235]]"
1160,"[[17, 2, 927]]"
1656,"[[18, 0, 153]]"
2012,"[[25, 2, 355]]"
9057,"[[71, 0, 5729]]"
4172,"[[15, 3, 1110]]"
3598,"[[11, 2, 2204], [19, 10, 1096]]"
14370,"[[17, 3, 187], [22, 0, 1187]]"
14099,"[[16, 2, 801], [13, 3, 2676]]"
2499,"[[205, 3, 281]]"
4362,"[[21, 6, 2969], [14, 1, 1211]]"
1772,"[[51, 0, 743]]"
1125,"[[59, 6, 428]]"
16965,"[[17, 1, 393], [36, 0, 416], [17, 0, 2030], [32, 0, 631], [12, 2, 1513]]"
20767,"[[11, 1, 233], [12, 0, 1623], [15, 5, 510]]"
3644,"[[12, 2, 11008]]"
10927,"[[19, 4, 20942]]"
1833,"[[25, 2, 256]]"
1709,"[[27, 3, 1022]]"
3792,"[[12, 0, 3424], [11, 0, 7731]]"
2136,"[[33, 2, 2019]]"
3065,"[[22, 2, 423]]"
11958,"[[11, 5, 1085], [11, 1, 1027]]"
53292,"[[12, 0, 901], [12, 0, 2014], [14, 0, 1423], [12, 1, 1610]]"
1256,"[[11, 0, 361]]"
2246,"[[92, 8, 2987], [14, 0, 233]]"
7118,"[[11, 1, 1080]]"
1433,"[[15, 2, 389]]"
3375,"[[53, 3, 707], [16, 0, 884], [31, 1, 1026], [33, 0, 716], [28, 0, 964], [11, 0, 1233]]"
5192,"[[80, 2, 3517]]"
4948,"[[23, 0, 1498]]"
1709,"[[16, 7, 15901], [11, 1, 317], [21, 6, 12161]]"
5134,"[[24, 0, 318], [16, 0, 459]]"
6685,"[[20, 0, 819], [15, 0, 1130], [11, 0, 1365], [18, 0, 1686], [29, 3, 1359], [11, 6, 1895], [45, 0, 9671], [21, 0, 1911], [21, 1, 3893]]"
11758,"[[11, 1, 309]]"
48138,"[[12, 0, 859]]"
3537,"[[14, 3, 199], [15, 1, 271]]"
4469,"[[29, 1, 598], [15, 0, 987], [14, 0, 719], [13, 1, 1600], [39, 0, 637], [50, 1, 691], [16, 0, 1767]]"
19475,"[[17, 0, 455], [15, 0, 2592], [12, 1, 424], [21, 0, 1705]]"
1539,"[[29, 1, 522]]"
1598,"[[148, 5, 1190]]"
2556,"[[16, 0, 1673]]"
7095,"[[14, 4, 213]]"
4702,"[[45, 1, 313]]"
16373,"[[13, 1, 360]]"
1673,"[[16, 3, 360]]"
2930,"[[28, 4, 589]]"
6820,"[[22, 12, 2393]]"
2678,"[[15, 1, 1113], [36, 0, 8593]]"
1326,"[[16, 3, 386]]"
1573,"[[17, 6, 936]]"
5728,"[[64, 0, 1410], [102, 0, 732], [19, 0, 3026]]"
2122,"[[18, 0, 12023], [13, 0, 192]]"
2065,"[[11, 0, 701]]"
2470,"[[12, 1, 1395], [17, 0, 1002]]"
23613,"[[59, 2, 66], [11, 1, 305]]"
1202,"[[14, 5, 663]]"
2891,"[[14, 3, 635], [29, 2, 693], [22, 0, 3363]]"
1449,"[[12, 3, 470], [28, 1, 390]]"
1939,"[[81, 2, 517]]"
2185,"[[12, 3, 2094]]"
11554,"[[17, 8, 2141], [11, 0, 1563]]"
3000,"[[13, 3, 146]]"
14028,"[[16, 3, 1723]]"
1114,"[[27, 3, 294]]"
5425,"[[12, 0, 374], [17, 1, 456]]"
10675,"[[48, 4, 1104], [11, 0, 496], [52, 1, 1802], [45, 0, 836]]"
9641,"[[11, 0, 658], [12, 3, 893], [12, 2, 1815]]"
24334,"[[28, 9, 2669]]"
1772,"[[28, 3, 4432]]"
40644,"[[11, 9, 4019], [28, 0, 2082], [20, 5, 2054], [14, 0, 6078], [15, 1, 1083], [23, 0, 4629], [12, 2, 9526]]"
2625,"[[15, 1, 285]]"
6727,"[[18, 2, 832]]"
2114,"[[37, 2, 299]]"
1233,"[[61, 6, 642]]"
2162,"[[19, 5, 893]]"
8086,"[[67, 3, 476]]"
3052,"[[16, 0, 1250]]"
20267,"[[12, 0, 155], [50, 1, 221], [31, 0, 2173], [34, 1, 607], [15, 0, 410], [78, 2, 307], [11, 0, 264]]"
2273,"[[12, 0, 418], [26, 0, 1057]]"
4012,"[[18, 1, 235]]"
1222,"[[11, 0, 155], [95, 4, 613]]"
1364,"[[21, 3, 504]]"
15462,"[[12, 2, 608], [141, 1, 1426], [33, 4, 3495], [14, 4, 1906], [16, 5, 902], [11, 0, 516], [14, 18, 378]]"
5311,"[[15, 0, 624]]"
5316,"[[48, 8, 3226]]"
3155,"[[18, 0, 5577]]"
8173,"[[16, 1, 403], [17, 4, 11837], [23, 12, 4523], [11, 0, 558], [15, 0, 9596]]"
20153,"[[47, 3, 758]]"
1520,"[[15, 2, 744]]"
1647,"[[21, 0, 888]]"
2677,"[[112, 0, 393]]"
1428,"[[13, 0, 594]]"
11766,"[[44, 0, 895], [24, 9, 6133]]"
3997,"[[32, 0, 2171]]"
1097,"[[15, 0, 550]]"
65114,"[[91, 12, 1541], [13, 4, 1745]]"
7645,"[[21, 0, 1171], [21, 2, 729]]"
1109,"[[14, 0, 579]]"
12224,"[[39, 1, 1344]]"
7736,"[[47, 5, 1037]]"
1012,"[[13, 0, 1983]]"
1079,"[[22, 3, 700]]"
12002,"[[12, 1, 1012], [14, 4, 3247], [15, 4, 768]]"
12065,"[[15, 4, 1463]]"
49554,"[[17, 0, 2576], [21, 0, 2806], [11, 1, 4366], [31, 0, 7000], [28, 0, 4667], [50, 0, 5927], [18, 0, 3439], [17, 0, 2051], [29, 0, 5325], [18, 0, 5763], [14, 0, 9304], [47, 0, 12419], [12, 0, 2238], [11, 0, 3350], [36, 0, 1203], [11, 0, 5907], [11, 2, 4179], [13, 0, 3193], [116, 1, 8298], [27, 0, 2891], [24, 0, 4038], [11, 0, 1442], [76, 0, 5857], [18, 0, 2213], [14, 0, 2332], [38, 0, 2788], [32, 0, 4146], [11, 0, 3715], [16, 0, 5068], [12, 0, 4261], [71, 0, 4365], [19, 0, 3170]]"
1286,"[[37, 3, 1238]]"
32604,"[[11, 3, 1449]]"
20379,"[[13, 3, 3618], [16, 3, 3032], [42, 4, 1386]]"
3310,"[[120, 7, 803]]"
3011,"[[12, 0, 1123], [11, 4, 954]]"
1297,"[[11, 0, 282]]"
12804,"[[11, 0, 471], [56, 9, 4729], [18, 0, 1864], [14, 2, 686], [15, 0, 1302]]"
1447,"[[13, 0, 375]]"
16656,"[[16, 0, 298], [17, 0, 610], [27, 0, 236], [25, 0, 299], [30, 5, 1706], [15, 7, 1797], [33, 1, 1830], [11, 2, 538], [13, 1, 1100], [72, 4, 251], [23, 0, 987], [29, 0, 544], [19, 4, 279], [12, 2, 269], [121, 0, 1219], [18, 0, 206], [14, 0, 1125], [31, 0, 187], [34, 5, 3208], [22, 0, 628], [23, 4, 352], [12, 0, 352], [23, 2, 644], [28, 2, 856], [15, 2, 885], [29, 5, 488], [29, 2, 659]]"
2430,"[[14, 2, 1074]]"
1878,"[[23, 0, 121]]"
1365,"[[12, 1, 404]]"
16103,"[[13, 7, 2678], [11, 0, 208], [46, 2, 1074], [20, 1, 620], [34, 1, 231], [32, 2, 635], [74, 7, 913], [12, 0, 437], [22, 2, 344], [16, 0, 210], [69, 2, 337], [86, 4, 181], [27, 1, 257], [90, 6, 811], [38, 0, 689], [15, 2, 295]]"
1129,"[[33, 0, 443]]"
25814,"[[11, 2, 2464], [52, 1, 1260], [14, 4, 666], [72, 10, 3420], [12, 0, 1259]]"
22837,"[[40, 6, 2825], [26, 2, 1612], [11, 0, 1295]]"
6328,"[[11, 1, 3350], [65, 6, 540]]"
2233,"[[17, 6, 759], [53, 3, 173], [19, 2, 1378], [14, 2, 417], [14, 0, 265], [42, 0, 624]]"
21333,"[[15, 2, 1218], [11, 0, 466], [11, 0, 754], [14, 0, 409], [52, 2, 326], [123, 4, 374], [47, 1, 746], [14, 0, 1343], [12, 1, 842]]"
1136,"[[12, 0, 929]]"
4772,"[[166, 0, 490], [18, 0, 467]]"
3604,"[[11, 0, 2640], [13, 0, 3003]]"
21876,"[[18, 1, 4492], [26, 0, 2226], [19, 0, 3416], [30, 1, 3189], [34, 2, 5078], [11, 0, 3182], [14, 6, 1961], [13, 4, 3044], [47, 4, 911], [24, 0, 1345], [13, 0, 2689], [13, 0, 2394], [12, 3, 3787], [11, 6, 6670], [25, 3, 3692], [39, 4, 2004]]"
2180,"[[65, 4, 883]]"
2133,"[[24, 3, 420]]"
19940,"[[56, 1, 2663], [35, 2, 646]]"
6081,"[[13, 7, 9536], [25, 2, 6975], [15, 3, 3413], [18, 8, 10203], [22, 0, 9780], [41, 6, 11892]]"
11160,"[[12, 2, 351], [142, 16, 1590], [26, 5, 1832]]"
1442,"[[11, 2, 1290], [13, 0, 228]]"
1038,"[[15, 3, 557]]"
2227,"[[27, 3, 256]]"
27846,"[[16, 3, 1991]]"
3011,"[[14, 1, 316], [13, 0, 52]]"
3053,"[[45, 8, 7997], [18, 1, 3991]]"
3330,"[[11, 1, 676]]"
2206,"[[11, 0, 214]]"
4658,"[[12, 5, 1633]]"
2615,"[[34, 0, 319]]"
6564,"[[23, 0, 3842], [15, 5, 1895]]"
1519,"[[15, 6, 624]]"
1332,"[[26, 3, 744]]"
2953,"[[18, 2, 474]]"
1442,"[[16, 0, 629]]"
1321,"[[81, 4, 554], [24, 2, 396]]"
105075,"[[14, 5, 2239]]"
2102,"[[18, 1, 1146]]"
1274,"[[34, 4, 311], [32, 1, 583]]"
4413,"[[19, 1, 636]]"
1877,"[[54, 2, 168], [64, 9, 86], [12, 3, 265]]"
33272,"[[62, 7, 1539], [12, 1, 4390], [12, 3, 2440]]"
1511,"[[88, 8, 1222]]"
1221,"[[39, 2, 664]]"
3025,"[[13, 0, 457], [12, 0, 170], [35, 2, 761]]"
2514,"[[12, 0, 1251]]"
1912,"[[32, 8, 1926], [12, 0, 600]]"
37846,"[[137, 7, 2002]]"
10430,"[[34, 1, 971]]"
1319,"[[26, 4, 1985]]"
6921,"[[18, 0, 744], [12, 1, 277], [79, 5, 1658], [14, 0, 660], [42, 1, 1281], [50, 2, 408], [22, 2, 942]]"
46123,"[[41, 2, 1380], [25, 2, 2684], [46, 3, 3158], [28, 11, 4521], [11, 0, 594], [63, 2, 1132], [12, 2, 2091], [42, 0, 808], [30, 6, 1586], [17, 5, 1096], [11, 0, 918], [12, 0, 1397], [12, 1, 1389]]"
1188,"[[11, 4, 2369]]"
2465,"[[11, 0, 859], [12, 1, 1460], [13, 2, 324]]"
1998,"[[24, 0, 943]]"
216001,"[[33, 3, 3185], [12, 1, 4292], [18, 5, 4781], [23, 1, 3512], [78, 6, 1763], [14, 3, 6264], [11, 1, 6972], [42, 3, 5417], [13, 3, 8471], [37, 4, 1328], [23, 1, 5612], [25, 3, 8909], [11, 2, 6918], [12, 0, 1428], [11, 6, 4789], [24, 0, 5141], [15, 1, 3152], [18, 0, 6531], [20, 2, 7409], [18, 6, 7279], [12, 0, 3975], [343, 5, 4499], [18, 5, 6550], [21, 2, 3518], [30, 0, 4404], [20, 2, 4522], [19, 2, 6161], [14, 4, 6655], [24, 1, 5550], [22, 1, 6813], [12, 2, 4613], [57, 6, 7802], [30, 6, 6503], [18, 0, 3724], [13, 3, 4795], [12, 0, 2801], [17, 0, 5097], [16, 0, 7079], [14, 2, 5465], [21, 4, 7366], [17, 2, 3757]]"
12375,"[[16, 1, 632], [108, 1, 2463], [222, 9, 1748], [24, 3, 577], [30, 2, 1616], [16, 1, 487], [22, 3, 245]]"
772785,"[[11, 7, 2895], [13, 0, 1511], [13, 1, 610], [12, 1, 1501], [21, 0, 537], [11, 0, 1385], [11, 0, 827], [17, 1, 970]]"
3101,"[[22, 4, 1081]]"
2870,"[[13, 4, 2340]]"
1673,"[[25, 4, 277]]"
1237,"[[20, 2, 1704]]"
69754,"[[80, 9, 688], [13, 1, 1573], [12, 0, 386], [17, 3, 952], [11, 2, 571], [33, 7, 1559], [18, 3, 549], [17, 4, 264], [22, 14, 2580], [13, 7, 1714], [36, 11, 1591], [22, 0, 767], [36, 3, 17090], [55, 2, 1146], [11, 0, 956], [21, 0, 328], [67, 5, 517], [11, 0, 221], [34, 1, 3226], [17, 0, 1600], [30, 0, 394], [30, 30, 5764]]"
6030,"[[13, 0, 3242]]"
3340,"[[14, 2, 725]]"
1384,"[[31, 0, 1297]]"
1838,"[[21, 3, 708]]"
4717,"[[11, 0, 688], [15, 0, 566], [22, 0, 522], [23, 0, 326], [17, 0, 827]]"
3045,"[[12, 2, 274], [29, 6, 219], [18, 4, 965]]"
2323,"[[21, 10, 135]]"
2458,"[[13, 0, 2112]]"
2330,"[[14, 2, 2316]]"
17362,"[[14, 4, 1118], [58, 3, 2112], [17, 1, 5127], [59, 0, 1416]]"
4131,"[[19, 0, 763]]"
4308,"[[14, 1, 425], [23, 2, 326]]"
1378,"[[11, 1, 590]]"
1976,"[[49, 0, 889], [14, 0, 1153]]"
1776,"[[18, 0, 6287]]"
3966,"[[19, 0, 334]]"
2676,"[[13, 0, 359]]"
1133,"[[44, 1, 268]]"
1464,"[[20, 0, 419]]"
24807,"[[16, 0, 371], [11, 0, 862], [41, 1, 571], [11, 0, 481]]"
8866,"[[12, 8, 658], [16, 0, 931], [15, 0, 576]]"
17923,"[[20, 3, 215], [16, 1, 210]]"
11311,"[[22, 3, 1265], [14, 5, 2746]]"
3988,"[[43, 3, 593]]"
2240,"[[16, 1, 264], [91, 5, 135], [15, 0, 699]]"
4382,"[[30, 5, 1172]]"
1142,"[[39, 3, 203]]"
1150,"[[101, 1, 500]]"
3713,"[[58, 3, 1000]]"
2177,"[[46, 2, 1370], [40, 4, 1338], [11, 1, 576]]"
8536,"[[13, 0, 212]]"
1757,"[[121, 1, 464]]"
3064,"[[57, 4, 411], [138, 4, 610], [13, 1, 318]]"
1067,"[[11, 1, 267]]"
3192,"[[15, 1, 5113]]"
5908,"[[11, 2, 1028], [531, 17, 836]]"
4011,"[[12, 2, 442]]"
8200,"[[32, 3, 621], [117, 1, 691], [27, 1, 1193]]"
15569,"[[441, 7, 626], [13, 1, 626], [205, 4, 762], [80, 3, 850]]"
1821,"[[169, 9, 135]]"
6228,"[[23, 0, 2190]]"
2071,"[[20, 2, 439]]"
39172,"[[11, 0, 1354], [20, 0, 191], [35, 5, 698], [68, 11, 1307], [14, 0, 1527], [21, 5, 384]]"
2548,"[[25, 14, 6394]]"
1941,"[[33, 3, 1033]]"
8618,"[[16, 0, 442]]"
1308,"[[33, 7, 978]]"
70821,"[[11, 1, 1003], [13, 1, 1525], [19, 0, 972]]"
2625,"[[24, 1, 183]]"
3724,"[[25, 0, 967]]"
1914,"[[15, 0, 486]]"
20106,"[[26, 0, 371]]"
1824,"[[16, 1, 1140]]"
1956,"[[14, 10, 1198]]"
1293,"[[81, 0, 83], [20, 0, 260]]"
4193,"[[12, 2, 315], [15, 1, 1925]]"
1737,"[[90, 4, 1004], [14, 6, 5480]]"
1459,"[[25, 0, 1584]]"
5094,"[[30, 0, 529]]"
3991,"[[32, 3, 1085]]"
3421,"[[11, 1, 487]]"
3365,"[[16, 2, 283]]"
69482,"[[75, 8, 605], [15, 2, 201], [28, 7, 2232], [43, 0, 1810], [61, 0, 1606], [12, 0, 624], [12, 0, 734]]"
1239,"[[42, 4, 1509]]"
1690,"[[12, 3, 858]]"
3337,"[[50, 1, 173], [13, 3, 1487]]"
3438,"[[16, 2, 490], [24, 0, 432], [15, 1, 544], [11, 1, 409], [11, 0, 669]]"
5798,"[[15, 1, 364]]"
2484,"[[26, 0, 157], [15, 1, 161], [19, 0, 315]]"
12238,"[[11, 0, 261], [95, 10, 4668]]"
12229,"[[13, 0, 747]]"
179451,"[[11, 3, 1482], [17, 1, 4470], [13, 5, 961], [12, 1, 3655]]"
3596,"[[14, 6, 2550]]"
6064,"[[14, 2, 748], [11, 0, 209], [47, 2, 154], [22, 3, 96], [26, 0, 59], [65, 1, 229], [61, 4, 111], [43, 2, 176]]"
3162,"[[17, 3, 728]]"
18480,"[[17, 1, 321], [15, 1, 445], [23, 2, 582], [19, 0, 450], [13, 0, 794], [13, 0, 1756], [12, 1, 570]]"
3445,"[[13, 2, 720]]"
2299,"[[17, 0, 103]]"
2083,"[[13, 3, 1033], [17, 2, 1277]]"
8224,"[[26, 0, 1407], [18, 2, 1647]]"
22606,"[[21, 6, 522]]"
31711,"[[11, 5, 2096], [19, 7, 3389]]"
26827,"[[18, 0, 1014], [69, 6, 729], [29, 3, 3912], [11, 1, 955], [11, 13, 3667], [11, 2, 5210], [25, 1, 695], [34, 1, 352], [13, 3, 1136], [15, 0, 580], [13, 0, 542]]"
282565,"[[14, 0, 3659], [77, 4, 2269], [11, 0, 1380], [97, 7, 846], [12, 3, 671], [15, 0, 1064], [14, 4, 918], [13, 2, 1538], [35, 2, 1291], [12, 1, 626], [11, 4, 1846], [18, 3, 1926]]"
4152,"[[49, 3, 4404], [60, 3, 631]]"
7568,"[[26, 2, 626]]"
1493,"[[43, 0, 622]]"
2085,"[[14, 2, 377], [94, 3, 404]]"
1242,"[[53, 1, 2210]]"
6781,"[[14, 1, 389]]"
4792,"[[14, 0, 1107]]"
2474,"[[17, 0, 193], [34, 6, 521], [22, 1, 244]]"
1265,"[[33, 3, 2131]]"
2490,"[[12, 1, 1033], [14, 0, 399]]"
1480,"[[17, 0, 454]]"
3474,"[[112, 0, 276]]"
2009,"[[54, 3, 1194]]"
1873,"[[11, 2, 318], [13, 1, 1343], [39, 1, 1734]]"
2626,"[[14, 9, 7608], [11, 0, 1371]]"
1102,"[[11, 0, 932]]"
18830,"[[19, 5, 1734], [18, 0, 927]]"
5939,"[[32, 4, 3089]]"
5133,"[[19, 2, 416], [70, 1, 277]]"
1195,"[[12, 3, 186]]"
11765,"[[11, 2, 2392]]"
8674,"[[11, 0, 1008]]"
3078,"[[12, 2, 3192], [117, 13, 6769]]"
310309,"[[14, 0, 92], [13, 0, 212], [16, 1, 1804], [12, 1, 192]]"
1585,"[[16, 2, 985]]"
7841,"[[122, 2, 190], [13, 4, 323]]"
2306,"[[20, 0, 338], [13, 3, 785], [27, 0, 501], [18, 3, 352]]"
5120,"[[285, 6, 218], [15, 3, 222], [55, 0, 769]]"
75212,"[[101, 6, 1400], [46, 2, 460], [14, 1, 637], [17, 2, 434], [55, 5, 185], [16, 3, 248], [12, 0, 247], [13, 3, 537], [23, 1, 658], [12, 0, 1803]]"
16121,"[[22, 3, 217], [15, 0, 1177]]"
1372,"[[11, 0, 293], [14, 1, 222]]"
9975,"[[22, 4, 298], [23, 2, 463], [15, 2, 594], [13, 0, 86]]"
9956,"[[12, 3, 1782], [14, 5, 5387], [12, 0, 343]]"
3979,"[[14, 1, 691]]"
10968,"[[13, 2, 457], [27, 2, 772], [13, 2, 1012]]"
8820,"[[13, 13, 860], [12, 0, 456]]"
13305,"[[16, 0, 664], [14, 2, 3152]]"
8808,"[[78, 2, 758]]"
5090,"[[36, 1, 712]]"
1890,"[[13, 4, 341]]"
1498,"[[18, 1, 97], [43, 1, 383]]"
2337,"[[28, 1, 214]]"
20945,"[[29, 4, 419]]"
